Wall time,Step,Value
1682956239.2257092,0,1.3447269201278687
1682956245.9319098,1,1.3321245908737183
1682956252.4067378,2,1.3449426889419556
1682956258.9090927,3,1.3440109491348267
1682956265.468332,4,1.3468884229660034
1682956272.503468,5,1.38668954372406
1682956279.1365952,6,1.3979591131210327
1682956285.785029,7,1.3815577030181885
1682956292.3357496,8,1.430396556854248
1682956298.8329203,9,1.3996065855026245
1682956305.3631895,10,1.3325886726379395
1682956312.390584,11,1.4181995391845703
1682956319.201512,12,1.3929450511932373
1682956325.8403003,13,1.3677247762680054
1682956332.7807453,14,1.4331285953521729
1682956339.7975163,15,1.387695550918579
1682956346.6023638,16,1.3270100355148315
1682956353.2629135,17,1.3052400350570679
1682956359.8736198,18,1.355603814125061
1682956366.493389,19,1.3040176630020142
1682956373.16005,20,1.3467782735824585
1682956379.825124,21,1.3415113687515259
1682956386.452939,22,1.3179138898849487
1682956393.0993426,23,1.406948208808899
1682956399.7224474,24,1.37109375
1682956406.4436057,25,1.3415120840072632
1682956413.5439289,26,1.4065459966659546
1682956420.5841851,27,1.3431791067123413
1682956427.5378067,28,1.4379266500473022
1682956434.0377808,29,1.294698715209961
1682956440.6714125,30,1.342634916305542
1682956447.6465926,31,1.3337081670761108
1682956454.2652109,32,1.3619756698608398
1682956460.7587824,33,1.442057490348816
1682956467.5926335,34,1.350416898727417
1682956474.4264884,35,1.3088936805725098
1682956481.000327,36,1.4041122198104858
1682956487.7048178,37,1.3187683820724487
1682956494.8064716,38,1.3979724645614624
1682956501.5510306,39,1.3293828964233398
1682956508.2471237,40,1.37215256690979
1682956514.8024194,41,1.3158280849456787
1682956524.7633846,42,1.3124171495437622
1682956531.819344,43,1.386588454246521
1682956539.256028,44,1.3952640295028687
1682956546.2187412,45,1.3544412851333618
1682956552.9359198,46,1.3430536985397339
1682956559.4218369,47,1.3455314636230469
1682956565.9562993,48,1.3362759351730347
1682956572.424557,49,1.2769514322280884
1682956578.921148,50,1.4007419347763062
1682956585.4585502,51,1.3826144933700562
1682956591.9364395,52,1.3367226123809814
1682956598.6871262,53,1.3058027029037476
1682956605.519041,54,1.3272444009780884
1682956612.3303108,55,1.3675994873046875
1682956618.829936,56,1.3364019393920898
1682956625.3221552,57,1.3281594514846802
1682956631.7882805,58,1.4354923963546753
1682956638.292042,59,1.3462436199188232
1682956644.8817015,60,1.3331611156463623
1682956651.7590415,61,1.3733881711959839
1682956658.6141183,62,1.3228645324707031
1682956665.227715,63,1.2996000051498413
1682956671.7497003,64,1.2806799411773682
1682956678.3106282,65,1.3535873889923096
