Wall time,Step,Value
1686763976.6658878,0,1.3460432291030884
1686763986.9890382,1,1.4069582223892212
1686763997.3324704,2,1.3367551565170288
1686764007.6653097,3,1.4164783954620361
1686764018.1532037,4,1.4732621908187866
1686764028.5772357,5,1.3593065738677979
1686764039.0529647,6,1.2998980283737183
1686764049.5256274,7,1.3509306907653809
1686764060.0964997,8,1.3466869592666626
1686764070.5724092,9,1.3584593534469604
1686764081.000311,10,1.342574119567871
1686764091.4220676,11,1.4298911094665527
1686764102.0715075,12,1.4053035974502563
1686764112.633781,13,1.3314164876937866
1686764123.059043,14,1.349349856376648
1686764133.514673,15,1.4001554250717163
1686764143.897051,16,1.3573946952819824
1686764154.2607079,17,1.3948055505752563
1686764164.5608745,18,1.3428094387054443
1686764174.95053,19,1.350792646408081
1686764185.2759907,20,1.3420828580856323
1686764195.6299417,21,1.359587550163269
1686764205.947659,22,1.3192477226257324
1686764216.3034682,23,1.2197788953781128
1686764226.6552663,24,1.2517262697219849
1686764236.9973884,25,1.2800592184066772
1686764247.2728558,26,1.3381240367889404
1686764257.6812863,27,1.2168058156967163
1686764268.1317472,28,1.252384066581726
1686764278.55079,29,1.2048637866973877
1686764288.99689,30,1.2825812101364136
1686764299.6111228,31,1.3745437860488892
1686764310.2641943,32,1.2296112775802612
1686764320.6295195,33,1.228682518005371
1686764331.0464232,34,1.2479299306869507
1686764341.4833302,35,1.3088911771774292
1686764351.9109955,36,1.2958561182022095
1686764362.2450697,37,1.244045615196228
1686764372.5527422,38,1.1746519804000854
1686764382.8080618,39,1.1837657690048218
1686764393.164987,40,1.2122100591659546
1686764403.5810964,41,1.2728112936019897
1686764414.1407142,42,1.176832914352417
1686764424.4889867,43,1.280413269996643
1686764434.7817044,44,1.2015981674194336
1686764445.228074,45,1.1003202199935913
1686764455.5759356,46,1.083133578300476
1686764465.9554718,47,1.1750048398971558
1686764476.2425704,48,1.0910307168960571
1686764486.7186816,49,1.1322243213653564
1686764497.2477221,50,1.1876987218856812
1686764507.875078,51,1.1558126211166382
1686764518.3593931,52,1.1903231143951416
1686764528.9027772,53,1.096596360206604
1686764539.4371011,54,1.112961769104004
1686764549.8789096,55,1.1034607887268066
1686764560.2612705,56,1.1277916431427002
1686764570.8770273,57,1.0997648239135742
1686764581.2242303,58,1.136751651763916
1686764591.6132216,59,1.1428683996200562
1686764601.9575732,60,1.029882788658142
1686764612.435777,61,1.0992153882980347
1686764622.80784,62,1.0805410146713257
1686764633.2031565,63,1.156934142112732
1686764643.5195818,64,1.0474728345870972
1686764653.9075637,65,1.0227861404418945
1686764664.5348783,66,1.128735899925232
1686764674.9232714,67,1.0206692218780518
1686764685.5338933,68,1.0603853464126587
1686764695.8529568,69,1.13918936252594
1686764706.3489742,70,1.011494517326355
1686764716.911518,71,1.031089425086975
1686764727.3860338,72,1.1045188903808594
1686764737.909916,73,1.0333012342453003
1686764748.3712754,74,1.1343873739242554
1686764758.8803036,75,1.083340048789978
1686764769.298355,76,1.1258478164672852
1686764779.7505713,77,1.0142838954925537
1686764790.2841861,78,1.1024017333984375
1686764800.6838584,79,1.019686222076416
1686764811.022646,80,1.0447880029678345
1686764821.4658253,81,1.046188235282898
1686764831.6887662,82,1.1108139753341675
1686764842.2488956,83,1.0411001443862915
1686764852.5592284,84,1.0377029180526733
1686764862.7843423,85,1.0778394937515259
1686764873.1894288,86,0.9796823859214783
1686764883.5955007,87,1.0222628116607666
1686764893.9510643,88,0.9909093976020813
1686764904.313574,89,1.042636752128601
1686764914.6217997,90,1.005938172340393
1686764925.014677,91,1.0193952322006226
1686764935.472336,92,1.0170388221740723
1686764946.0157485,93,1.069765329360962
1686764956.5011227,94,1.0359077453613281
1686764967.0994005,95,1.0487959384918213
1686764977.7375567,96,0.990944504737854
1686764988.1467223,97,1.0098594427108765
1686764998.4889548,98,0.9861777424812317
1686765008.898914,99,1.0982545614242554
1686765019.4031699,100,0.9575621485710144
1686765029.7593608,101,1.029672622680664
1686765040.2035258,102,0.9331229329109192
1686765050.6353717,103,1.1311734914779663
1686765061.0247989,104,0.960859477519989
1686765071.4070263,105,0.9778427481651306
1686765081.9076357,106,1.0702444314956665
1686765092.3673463,107,0.9830175638198853
1686765102.735712,108,1.039841890335083
1686765113.221462,109,1.0457783937454224
1686765123.615073,110,1.028775930404663
1686765133.9885266,111,1.000963568687439
1686765144.3133633,112,0.9913735389709473
1686765154.6168654,113,1.0705296993255615
1686765165.1941538,114,0.9563191533088684
1686765175.5717385,115,1.0246902704238892
1686765186.0332115,116,0.9800130724906921
1686765196.5323327,117,0.9490274786949158
1686765207.1368873,118,1.0058250427246094
1686765217.552324,119,0.9824461936950684
1686765228.09382,120,1.0218353271484375
1686765238.5750234,121,0.9874036908149719
1686765248.9158852,122,0.9218230247497559
1686765259.1310797,123,1.0708268880844116
1686765269.5916905,124,1.010956048965454
1686765279.9608238,125,0.9914667010307312
1686765290.4940522,126,0.9827058911323547
1686765300.8792305,127,0.9896184802055359
1686765311.1848192,128,1.0007612705230713
1686765321.571311,129,1.0131443738937378
1686765332.0302293,130,0.9999896287918091
1686765342.4202726,131,1.0214729309082031
1686765352.8847358,132,0.9768434762954712
1686765363.2794802,133,1.082217812538147
1686765373.6493442,134,0.9927720427513123
1686765384.0556438,135,0.91273033618927
1686765394.4934983,136,1.0162752866744995
1686765404.9038625,137,1.016113519668579
1686765415.5295625,138,1.0029546022415161
1686765426.211232,139,0.9586421847343445
1686765436.7717414,140,1.073565125465393
1686765447.433522,141,0.9399323463439941
1686765457.8738303,142,1.0612919330596924
1686765468.4020226,143,1.0166994333267212
1686765478.9345884,144,0.9014528393745422
1686765489.3357887,145,0.9960070848464966
1686765499.779902,146,1.107225775718689
1686765510.197563,147,0.9623062014579773
1686765520.4398136,148,0.9604734778404236
1686765530.8803406,149,0.9562732577323914
1686765541.2057645,150,1.0511682033538818
1686765551.6655226,151,0.9637733697891235
1686765562.021989,152,1.0204664468765259
1686765572.425391,153,0.9938913583755493
1686765582.8055537,154,0.934812068939209
1686765593.267458,155,1.056472659111023
1686765603.7106395,156,0.9976076483726501
1686765614.106499,157,0.9325065016746521
1686765624.5712192,158,0.9756091237068176
1686765635.0339406,159,0.9088592529296875
1686765645.6008658,160,0.9047779440879822
1686765656.1553924,161,0.9316803812980652
1686765666.7082636,162,0.9835869073867798
1686765677.1470294,163,0.9645311236381531
1686765687.655657,164,0.9425325393676758
1686765698.108849,165,1.0615545511245728
1686765708.4714992,166,0.9439157843589783
1686765718.9939349,167,0.9249693751335144
1686765729.3033829,168,1.0234825611114502
1686765739.5163157,169,1.029139757156372
1686765749.752832,170,0.9863460659980774
1686765760.1558757,171,0.9284673929214478
1686765770.5185313,172,0.9920280575752258
1686765781.0645576,173,0.9395074248313904
1686765791.549059,174,0.9840575456619263
1686765801.9917755,175,0.9620527625083923
1686765812.3853786,176,0.9548576474189758
1686765822.6808138,177,0.9288421869277954
1686765833.1458466,178,0.9496110081672668
1686765843.5524683,179,0.8940882682800293
1686765853.8639836,180,0.9094806909561157
1686765864.4359567,181,0.8978495001792908
1686765874.90335,182,0.9766785502433777
1686765885.4367447,183,0.9586887359619141
1686765895.8415945,184,1.037306547164917
